mp_0110	0x352	chr name	mp_0000 0x385
mp_0110	0x3fa	chr name	mp_0000 0x439
mp_0110	0x4a1	chr name	mp_0003 0x1127
mp_0110	0x54f	chr name	Canie
mp_0110	0x5f5	chr name	mp_0003 0x676
mp_0110	0x69c	chr name	mp_0000 0x17a3
mp_0110	0x74a	chr name	mp_0000d 0xecb
mp_0110	0x7f9	chr name	mp_0000 0x1a26
mp_0110	0x8a0	chr name	mp_0000 0x1986
mp_0110	0x94c	chr name	mp_0000 0x1661
mp_0110	0x9ea	chr name	mp_0004c 0x192
mp_0110	0xa87	chr name	mp_0000 0x4ea
mp_0110	0xb1d	chr name	mp_0000 0x84e
mp_0110	0xbb8	chr name	mp_0000 0x1846
mp_0110	0xc4f	chr name	アーサの星片観測機
mp_0110	0xd06	chr name	ナユタの星片観測機
mp_0110	0xdbc	chr name	horogram2
mp_0110	0xe6a	chr name	便利屋つくえ
mp_0110	0xf1d	chr name	欠片のビン
mp_0110	0x110a	chr name	mp_0000 0x1708
mp_0110	0x11b3	chr name	星の破片
mp_0110	0x125b	chr name	ヘリオグラード
mp_0110	0x1307	chr name	皿
mp_0110	0x13a7	chr name	mp_0110 0x1307
mp_0110	0x1447	chr name	mp_0110 0x1307
mp_0110	0x14e7	chr name	mp_0110 0x1307
mp_0110	0x1589	chr name	Asa_b
mp_0111	0x206	chr name	エイダ
mp_0111	0x2a4	chr name	mp_0000 0x1846
mp_0111	0x353	chr name	mp_0000c 0x5be
mp_0111	0x40a	chr name	Youth with Rucksack
mp_0111	0x4bc	chr name	mp_0004 0x5b9
mp_0111	0x56e	chr name	Eida
mp_0111	0x5a1	chr name	mp_0000 0x1a26
mp_0111	0x649	chr name	トンカチ
mp_0112	0x378	chr name	mp_0000 0x17a3
mp_0112	0x41d	chr name	mp_0000d 0xf69
mp_0112	0x4c4	chr name	Gruz
mp_0112	0x573	chr name	mp_0003 0x1127
mp_0112	0x632	chr name	mp_0000 0x9b0
mp_0112	0x6e0	chr name	Baron Victor
mp_0112	0x79b	chr name	Pecula
mp_0112	0x856	chr name	mp_0101 0x571
mp_0112	0x901	chr name	mp_0003 0x721
mp_0112	0x9c0	chr name	mp_0003 0x7d2
mp_0112	0xa66	chr name	mp_0000 0x4ea
mp_0112	0xb0a	chr name	mp_0000c 0x91b
mp_0112	0xbac	chr name	mp_0000 0x1986
mp_0112	0xc62	chr name	mp_0000 0x385
mp_0112	0xd0a	chr name	mp_0000 0xb12
mp_0112	0xdc4	chr name	mp_0000 0xbc1
mp_0112	0xe81	chr name	mp_0000 0x1a26
mp_0112	0xf28	chr name	mp_0001c 0x56e
mp_0112	0xfce	chr name	mp_0000 0xdbb
mp_0112	0x107c	chr name	Barton
mp_0112	0x10b2	chr name	フライパン
mp_0112	0x1160	chr name	料理
mp_0112	0x1205	chr name	mp_0112 0x1160
mp_0113	0x192	chr name	サーシャ
mp_0113	0x233	chr name	mp_0000 0x18e0
mp_0113	0x2e7	chr name	mp_0003 0x721
mp_0113	0x398	chr name	mp_0003 0x7d2
mp_0113	0x43f	chr name	mp_0000 0x59c
mp_0113	0x4f1	chr name	mp_0000 0xd15
mp_0113	0x599	chr name	mp_0000 0x18e0
mp_0114	0x12a	chr name	mp_0110 0x54f
mp_0114	0x1da	chr name	mp_0000 0x59c
mp_0114	0x282	chr name	mp_0000 0x4ea
mp_0114	0x32a	chr name	mp_0000 0xe67
mp_0115	0x1ad	chr name	mp_0000 0x7ab
mp_0115	0x266	chr name	mp_0003 0xfd4
mp_0115	0x31a	chr name	mp_0112 0x6e0
mp_0115	0x3c9	chr name	mp_0112 0x79b
mp_0115	0x478	chr name	mp_0101 0x571
mp_0115	0x520	chr name	Researcher Coron
mp_0115	0x5d0	chr name	mp_0000 0x8fd
mp_0115	0x683	chr name	Caelum
mp_0115	0x6bb	chr name	Coron
mp_0115	0x6f4	chr name	寄贈状況確認
mp_0115	0x79e	chr name	図鑑
mp_0115a	0xd9	chr name	mp_0115 0x520
mp_0115a	0x188	chr name	Grasshopper_ON01
mp_0115a	0x200	chr name	Grasshopper_OFF01
mp_0115a	0x27a	chr name	Grasshopper_OFF02
mp_0115a	0x2f4	chr name	Grasshopper_OFF03
mp_0115a	0x36e	chr name	cicada_ON
mp_0115a	0x3da	chr name	cicada_OFF01
mp_0115a	0x44a	chr name	cicada_OFF02
mp_0115b	0x35a	chr name	lp_fossil1
mp_0115b	0x39c	chr name	lp_fossil2
mp_0115b	0x3de	chr name	lp_fossil3
mp_0115b	0x420	chr name	lp_fossil4
mp_0115b	0x84d	chr name	lp_stuffed1
mp_0115b	0x891	chr name	lp_stuffed2
mp_0115b	0x8d5	chr name	lp_stuffed3
mp_0115b	0x919	chr name	lp_stuffed4
mp_0115b	0x95d	chr name	lp_stuffed5
mp_0115b	0x9a1	chr name	lp_stuffed6
mp_0115b	0xdd5	chr name	lp_stuffed7
mp_0115b	0xe19	chr name	lp_stuffed8
mp_0115b	0xe5d	chr name	lp_stuffed9
mp_0115b	0xea2	chr name	lp_stuffed10
mp_0115b	0xee8	chr name	lp_stuffed11
mp_0115b	0xf2e	chr name	lp_stuffed12
mp_0115c	0x136	chr name	mp_0000 0x8fd
mp_0115d	0xd9	chr name	mp_0115 0x520
mp_0115d	0x389	chr name	lp_treasure1
mp_0115d	0x3cf	chr name	lp_treasure2
mp_0116	0x14c	chr name	mp_0000 0x84e
mp_0116	0x209	chr name	mp_0000c 0x510
mp_0116	0x2bf	chr name	mp_0000 0x439
mp_0116	0x366	chr name	mp_0000 0x1986
mp_0116	0x40e	chr name	mp_0000 0xd15
mp_0117	0x153	chr name	mp_0001c 0x426
mp_0117	0x1fe	chr name	mp_0000c 0x91b
mp_0117	0x2a1	chr name	mp_0003 0x676
mp_0117	0x356	chr name	mp_0003 0xe84
mp_0117	0x402	chr name	mp_0003 0x147c
mp_0118	0x1ff	chr name	mp_0000 0x1661
mp_0118	0x29a	chr name	刀
mp_0118	0x337	chr name	鞘
mp_0118	0x3d4	chr name	手紙
mp_0118	0x474	chr name	mp_0004 0xa0d
mp_0118	0x51b	chr name	lp_tera
mp_0118	0x552	chr name	シグナのベッド
mp_0118	0x5fd	chr name	LP_Bed
mp_0119	0x1a2	chr name	 Cygna
mp_0119	0x23e	chr name	mp_0001 0x141c
mp_1000a	0x2a9	chr name	アンテナ毛玉
mp_1000a	0x336	chr name	mp_1000a 0x2a9
mp_1000a	0x3c3	chr name	mp_1000a 0x2a9
mp_1000a	0x450	chr name	mp_1000a 0x2a9
mp_1000a	0x4dd	chr name	フラワーフット
mp_1000a	0x56c	chr name	mp_1000a 0x4dd
mp_1000a	0x5fb	chr name	mp_1000a 0x2a9
mp_1000a	0x688	chr name	mp_1000a 0x2a9
mp_1000a	0x715	chr name	mp_1000a 0x2a9
mp_1000a	0x7a2	chr name	mp_1000a 0x2a9
mp_1000a	0x82f	chr name	mp_1000a 0x4dd
mp_1000a	0x8be	chr name	mp_1000a 0x4dd
mp_1000a	0x94d	chr name	mp_1000a 0x2a9
mp_1000a	0x9da	chr name	mp_1000a 0x2a9
mp_1000a	0xa67	chr name	mp_1000a 0x2a9
mp_1000a	0xaf4	chr name	mp_1000a 0x4dd
mp_1000a	0xb83	chr name	砲台花
mp_1000a	0xc0a	chr name	mp_1000a 0xb83
mp_1000a	0xc91	chr name	mp_1000a 0x2a9
mp_1000a	0xd1e	chr name	mp_1000a 0x2a9
mp_1000a	0xdab	chr name	mp_1000a 0x2a9
mp_1000a	0xe3c	chr name	mp_1000a 0x4dd
mp_1000a	0xee0	chr name	mp_1000a 0x4dd
mp_1000a	0xf84	chr name	mp_1000a 0x4dd
mp_1000a	0x1024	chr name	mp_1000a 0xb83
mp_1000a	0x10ab	chr name	mp_1000a 0xb83
mp_1000a	0x1132	chr name	mp_1000a 0x4dd
mp_1000a	0x11c1	chr name	mp_1000a 0x4dd
mp_1000a	0x1250	chr name	mp_1000a 0x2a9
mp_1000a	0x12dd	chr name	mp_1000a 0x2a9
mp_1000a	0x136a	chr name	mp_1000a 0xb83
mp_1000a	0x13f1	chr name	mp_1000a 0x4dd
mp_1000a	0x1486	chr name	mp_1000a 0x4dd
mp_1000a	0x151b	chr name	mp_1000a 0x4dd
mp_1000a	0x15b0	chr name	mp_1000a 0x4dd
mp_1000a	0x1645	chr name	mp_1000a 0x4dd
mp_1000a	0x16da	chr name	mp_1000a 0x4dd
mp_1000a	0x197b	chr name	mp_0101a 0x19e
mp_1000a	0x1a0c	chr name	mp_0101a 0x19e
mp_1000a	0x1aa3	chr name	魔方陣
mp_1000a	0x28f6	chr name	至高の果実酒
mp_1000a	0x29ab	chr name	mp_1000a 0x28f6
mp_1000a	0x2a55	chr name	mp_1000a 0x28f6
mp_1000a	0x2afd	chr name	mp_0000 0x1708
mp_1000b	0x2fd	chr name	ビッグフット
mp_1000b	0x38a	chr name	mp_1000b 0x2fd
mp_1000b	0x417	chr name	ケムシキツネ
mp_1000b	0x4a4	chr name	mp_1000b 0x2fd
mp_1000b	0x531	chr name	mp_1000b 0x2fd
mp_1000b	0x5be	chr name	mp_1000b 0x417
mp_1000b	0x64b	chr name	mp_1000b 0x417
mp_1000b	0x6d8	chr name	mp_1000b 0x417
mp_1000b	0x765	chr name	mp_1000b 0x417
mp_1000b	0x7f2	chr name	mp_1000b 0x2fd
mp_1000b	0x87f	chr name	蚊軍
mp_1000b	0x904	chr name	mp_1000b 0x87f
mp_1000b	0x989	chr name	mp_1000b 0x417
mp_1000b	0xa16	chr name	mp_1000b 0x87f
mp_1000b	0xa9f	chr name	木人
mp_1000b	0xb39	chr name	mp_1000b 0xa9f
mp_1000b	0xbd3	chr name	mp_1000b 0xa9f
mp_1000b	0xc69	chr name	mp_1000b 0x417
mp_1000b	0xcf6	chr name	mp_1000b 0x417
mp_1000b	0xd83	chr name	mp_1000b 0x2fd
mp_1000b	0xe10	chr name	mp_1000b 0x2fd
mp_1000b	0xe9d	chr name	mp_1000b 0x2fd
mp_1000b	0xf2a	chr name	mp_1000b 0x87f
mp_1000b	0xfaf	chr name	mp_1000b 0x87f
mp_1000b	0x1034	chr name	mp_1000b 0x87f
mp_1000b	0x10b9	chr name	mp_1000b 0x87f
mp_1000b	0x113e	chr name	mp_1000b 0x417
mp_1000b	0x11cb	chr name	mp_1000b 0x417
mp_1000b	0x1258	chr name	mp_1000b 0x2fd
mp_1000b	0x12e5	chr name	mp_1000b 0x2fd
mp_1000b	0x1378	chr name	mp_1000b 0x417
mp_1000b	0x140b	chr name	mp_1000b 0x417
